anchor,positif,negatif,kelas
78969707/78969707@N00_identity_1@3154253050_1/09.jpg,78969707/78969707@N00_identity_1@3158885738_0/09.jpg,14591176/14591176@N07_identity_12@2649857486_0/09.jpg,"[679, 679, 123]"
29427020/29427020@N00_identity_12@2219929964_0/09.jpg,29427020/29427020@N00_identity_12@2452419224_0/09.jpg,8482572/8482572@N07_identity_0@3394238505_0/09.jpg,"[405, 405, 781]"
87652690/87652690@N00_identity_3@9105863451_0/09.jpg,87652690/87652690@N00_identity_3@11665788703_0/09.jpg,74175262/74175262@N00_identity_0@1031642094_0/09.jpg,"[822, 822, 625]"
94343895/94343895@N00_identity_0@5475968383_0/09.jpg,94343895/94343895@N00_identity_3@5468478875_0/09.jpg,61047655/61047655@N00_identity_34@3775176400_0/09.jpg,"[912, 912, 480]"
29427020/29427020@N00_identity_12@2219920494_0/09.jpg,29427020/29427020@N00_identity_12@1100115357_0/09.jpg,24203582/24203582@N04_identity_1@6709257533_1/09.jpg,"[405, 405, 288]"
28196170/28196170@N02_identity_0@5664007505_0/09.jpg,28196170/28196170@N02_identity_1@5664841395_0/09.jpg,23041412/23041412@N08_identity_16@4926133062_3/09.jpg,"[388, 388, 258]"
72675636/72675636@N00_identity_1@167088672_0/09.jpg,72675636/72675636@N00_identity_1@4517494903_0/09.jpg,70424859/70424859@N00_identity_17@4038367691_0/09.jpg,"[615, 615, 599]"
21444820/21444820@N02_identity_3@2261484151_0/09.jpg,21444820/21444820@N02_identity_3@7857345616_0/09.jpg,10700761/10700761@N08_identity_1@6173574227_2/09.jpg,"[219, 219, 26]"
28196170/28196170@N02_identity_1@5663103870_0/09.jpg,28196170/28196170@N02_identity_1@4882777062_0/09.jpg,24364325/24364325@N00_identity_2@10736755223_0/09.jpg,"[388, 388, 295]"
31121311/31121311@N06_identity_0@5710750154_1/09.jpg,31121311/31121311@N06_identity_0@5093989404_1/09.jpg,29909388/29909388@N04_identity_1@4824915342_1/09.jpg,"[440, 440, 412]"
21444820/21444820@N02_identity_3@10798949976_1/09.jpg,21444820/21444820@N02_identity_3@7672917014_0/09.jpg,64575479/64575479@N00_identity_1@533580171_0/09.jpg,"[219, 219, 527]"
31121311/31121311@N06_identity_0@8714905754_0/09.jpg,31121311/31121311@N06_identity_0@8458211894_1/09.jpg,28845135/28845135@N06_identity_6@6072532874_0/09.jpg,"[440, 440, 394]"
84905000/84905000@N00_identity_1@872648691_0/09.jpg,84905000/84905000@N00_identity_1@2518667227_0/09.jpg,25925793/25925793@N00_identity_2@3277923943_0/09.jpg,"[783, 783, 339]"
29427020/29427020@N00_identity_12@2219192141_0/09.jpg,29427020/29427020@N00_identity_12@2450451525_0/09.jpg,12584147/12584147@N04_identity_9@6867514788_0/09.jpg,"[405, 405, 79]"
96552496/96552496@N00_identity_1@787788046_0/09.jpg,96552496/96552496@N00_identity_1@799430219_0/09.jpg,98153629/98153629@N00_identity_0@2235578994_0/09.jpg,"[944, 944, 966]"
21444820/21444820@N02_identity_3@7695374924_0/09.jpg,21444820/21444820@N02_identity_3@7672917014_0/09.jpg,14239007/14239007@N00_identity_15@4680598750_0/09.jpg,"[219, 219, 111]"
16652278/16652278@N00_identity_2@2578734540_0/09.jpg,16652278/16652278@N00_identity_2@4927197073_1/09.jpg,61047655/61047655@N00_identity_34@4974900228_0/09.jpg,"[157, 157, 480]"
80403443/80403443@N00_identity_1@474079856_0/09.jpg,80403443/80403443@N00_identity_1@3365031998_0/09.jpg,11333870/11333870@N00_identity_1@4098596507_0/09.jpg,"[706, 706, 42]"
28196170/28196170@N02_identity_0@5725827183_1/09.jpg,28196170/28196170@N02_identity_1@4882777062_0/09.jpg,74351789/74351789@N00_identity_14@3180667482_2/09.jpg,"[388, 388, 627]"
28196170/28196170@N02_identity_1@7012201469_0/09.jpg,28196170/28196170@N02_identity_0@5664007505_0/09.jpg,26536194/26536194@N03_identity_10@3860200399_0/09.jpg,"[388, 388, 349]"
18088426/18088426@N00_identity_0@4555852679_6/09.jpg,18088426/18088426@N00_identity_0@6196876114_0/09.jpg,30998865/30998865@N00_identity_13@4189132602_0/09.jpg,"[173, 173, 436]"
81295529/81295529@N00_identity_3@7354490358_0/09.jpg,81295529/81295529@N00_identity_8@11912552484_0/09.jpg,9146585/9146585@N04_identity_2@2241956504_0/09.jpg,"[720, 720, 874]"
79704473/79704473@N00_identity_0@6385319735_0/09.jpg,79704473/79704473@N00_identity_0@9460980203_0/09.jpg,25159586/25159586@N00_identity_2@4821656_1/09.jpg,"[689, 689, 316]"
31121311/31121311@N06_identity_0@10755316133_0/09.jpg,31121311/31121311@N06_identity_0@8705554954_0/09.jpg,13905012/13905012@N00_identity_0@4718805591_0/09.jpg,"[440, 440, 102]"
87652690/87652690@N00_identity_3@3431620681_0/09.jpg,87652690/87652690@N00_identity_3@11665288083_0/09.jpg,86636033/86636033@N00_identity_1@2643315291_4/09.jpg,"[822, 822, 809]"
87652690/87652690@N00_identity_3@2409564982_1/09.jpg,87652690/87652690@N00_identity_3@4169166454_2/09.jpg,14668466/14668466@N08_identity_1@4106554626_0/09.jpg,"[822, 822, 125]"
28196170/28196170@N02_identity_1@8150581638_0/09.jpg,28196170/28196170@N02_identity_0@5665267942_0/09.jpg,75486377/75486377@N00_identity_2@2424913447_0/09.jpg,"[388, 388, 638]"
28196170/28196170@N02_identity_1@6103638522_0/09.jpg,28196170/28196170@N02_identity_0@6235464906_0/09.jpg,96155869/96155869@N00_identity_8@140246519_0/09.jpg,"[388, 388, 934]"
21444820/21444820@N02_identity_3@2214870395_0/09.jpg,21444820/21444820@N02_identity_3@7672917014_0/09.jpg,76529721/76529721@N00_identity_2@2504892823_1/09.jpg,"[219, 219, 649]"
90779814/90779814@N00_identity_10@10127612856_0/09.jpg,90779814/90779814@N00_identity_10@9560655400_1/09.jpg,20006394/20006394@N02_identity_2@4701547825_0/09.jpg,"[863, 863, 192]"
90779814/90779814@N00_identity_10@5565521446_0/09.jpg,90779814/90779814@N00_identity_1@4766201366_0/09.jpg,35034350906/35034350906@N01_identity_0@7129522487_1/09.jpg,"[863, 863, 453]"
16652278/16652278@N00_identity_2@3099284730_0/09.jpg,16652278/16652278@N00_identity_2@2631868435_0/09.jpg,8482572/8482572@N07_identity_0@3414894168_1/09.jpg,"[157, 157, 781]"
87652690/87652690@N00_identity_3@13878723683_0/09.jpg,87652690/87652690@N00_identity_3@2241992926_0/09.jpg,25729313/25729313@N00_identity_22@2198137459_0/09.jpg,"[822, 822, 334]"
29306647/29306647@N03_identity_0@4522351951_0/09.jpg,29306647/29306647@N03_identity_0@4537277652_2/09.jpg,22629145/22629145@N00_identity_6@7410566154_0/09.jpg,"[403, 403, 247]"
21444820/21444820@N02_identity_3@7750750698_0/09.jpg,21444820/21444820@N02_identity_3@2314228872_0/09.jpg,78147607/78147607@N00_identity_9@5964185472_1/09.jpg,"[219, 219, 671]"
9971737/9971737@N05_identity_15@2468526430_0/09.jpg,9971737/9971737@N05_identity_15@3595268318_0/09.jpg,9860698/9860698@N03_identity_0@2746378445_0/09.jpg,"[993, 993, 977]"
21444820/21444820@N02_identity_3@7565402472_0/09.jpg,21444820/21444820@N02_identity_3@2314228872_0/09.jpg,11309379/11309379@N00_identity_40@3562713283_1/09.jpg,"[219, 219, 41]"
28196170/28196170@N02_identity_1@6231669348_0/09.jpg,28196170/28196170@N02_identity_0@6792197120_0/09.jpg,87404555/87404555@N04_identity_0@11649664296_4/09.jpg,"[388, 388, 817]"
29306647/29306647@N03_identity_0@4535217792_0/09.jpg,29306647/29306647@N03_identity_0@4535996192_0/09.jpg,82208431/82208431@N08_identity_1@11427224694_5/09.jpg,"[403, 403, 737]"
24133132/24133132@N04_identity_1@2298912939_0/09.jpg,24133132/24133132@N04_identity_1@3319979930_0/09.jpg,66908011/66908011@N00_identity_3@3893159839_0/09.jpg,"[287, 287, 558]"
73621375/73621375@N00_identity_0@3991678663_0/09.jpg,73621375/73621375@N00_identity_0@3666838644_1/09.jpg,64575479/64575479@N00_identity_1@297070338_1/09.jpg,"[624, 624, 527]"
96552496/96552496@N00_identity_1@787078123_12/09.jpg,96552496/96552496@N00_identity_1@794544562_0/09.jpg,84559441/84559441@N00_identity_0@3049202572_0/09.jpg,"[944, 944, 775]"
28196170/28196170@N02_identity_1@5726984906_0/09.jpg,28196170/28196170@N02_identity_1@4882598500_0/09.jpg,86636033/86636033@N00_identity_1@5253308956_0/09.jpg,"[388, 388, 809]"
96552496/96552496@N00_identity_1@793384353_0/09.jpg,96552496/96552496@N00_identity_1@801294934_0/09.jpg,29909388/29909388@N04_identity_1@6819077200_0/09.jpg,"[944, 944, 412]"
14468234/14468234@N03_identity_1@4732537196_1/09.jpg,14468234/14468234@N03_identity_0@7681275918_0/09.jpg,27590002/27590002@N04_identity_1@5284551090_0/09.jpg,"[116, 116, 374]"
87652690/87652690@N00_identity_3@138764752_0/09.jpg,87652690/87652690@N00_identity_3@8165935416_0/09.jpg,14261684/14261684@N08_identity_0@5026522274_0/09.jpg,"[822, 822, 112]"
24756372/24756372@N07_identity_3@8173537787_0/09.jpg,24756372/24756372@N07_identity_16@11507258963_2/09.jpg,25027793/25027793@N00_identity_0@2249079719_1/09.jpg,"[305, 305, 311]"
24133132/24133132@N04_identity_1@2642559691_0/09.jpg,24133132/24133132@N04_identity_1@2299520472_0/09.jpg,27241475/27241475@N06_identity_0@4342666951_0/09.jpg,"[287, 287, 364]"
14261684/14261684@N08_identity_0@4230598819_0/09.jpg,14261684/14261684@N08_identity_0@4230387109_0/09.jpg,63709134/63709134@N00_identity_22@971326820_2/09.jpg,"[112, 112, 520]"
12525145/12525145@N00_identity_2@52026127_0/09.jpg,12525145/12525145@N00_identity_2@269876429_1/09.jpg,25921029/25921029@N05_identity_2@4805444724_0/09.jpg,"[77, 77, 338]"
28196170/28196170@N02_identity_1@5055964292_0/09.jpg,28196170/28196170@N02_identity_1@4882777062_0/09.jpg,96949906/96949906@N00_identity_16@162591419_0/09.jpg,"[388, 388, 952]"
28196170/28196170@N02_identity_0@5053407057_0/09.jpg,28196170/28196170@N02_identity_1@6231669348_0/09.jpg,98398753/98398753@N00_identity_9@263045318_1/09.jpg,"[388, 388, 972]"
24133132/24133132@N04_identity_1@2331645764_0/09.jpg,24133132/24133132@N04_identity_1@2298897819_0/09.jpg,8801044/8801044@N06_identity_11@3486004388_0/09.jpg,"[287, 287, 826]"
28196170/28196170@N02_identity_0@5664197572_0/09.jpg,28196170/28196170@N02_identity_0@6103148607_0/09.jpg,13125640/13125640@N07_identity_44@1435255275_0/09.jpg,"[388, 388, 91]"
21430483/21430483@N03_identity_0@2610233510_0/09.jpg,21430483/21430483@N03_identity_0@2474692192_0/09.jpg,30873671/30873671@N00_identity_0@96487635_4/09.jpg,"[218, 218, 433]"
87652690/87652690@N00_identity_3@4440690146_0/09.jpg,87652690/87652690@N00_identity_3@13934236962_0/09.jpg,12584147/12584147@N04_identity_9@7012894507_0/09.jpg,"[822, 822, 79]"
87652690/87652690@N00_identity_3@11645477354_0/09.jpg,87652690/87652690@N00_identity_3@142427932_0/09.jpg,9971737/9971737@N05_identity_15@2472019024_0/09.jpg,"[822, 822, 993]"
21444820/21444820@N02_identity_3@2271280615_0/09.jpg,21444820/21444820@N02_identity_3@2660645007_0/09.jpg,87404555/87404555@N04_identity_0@11649279964_1/09.jpg,"[219, 219, 817]"
61593595/61593595@N00_identity_8@256938010_0/09.jpg,61593595/61593595@N00_identity_8@510165403_0/09.jpg,86793209/86793209@N00_identity_16@4934327223_7/09.jpg,"[490, 490, 811]"
16448104/16448104@N02_identity_31@2158890819_0/09.jpg,16448104/16448104@N02_identity_31@2223190611_1/09.jpg,13905012/13905012@N00_identity_0@7060327499_1/09.jpg,"[154, 154, 102]"
73621375/73621375@N00_identity_0@264740542_0/09.jpg,73621375/73621375@N00_identity_0@4141021704_0/09.jpg,14239007/14239007@N00_identity_15@5775548112_1/09.jpg,"[624, 624, 111]"
94343895/94343895@N00_identity_0@5475977113_0/09.jpg,94343895/94343895@N00_identity_0@483064741_0/09.jpg,37996573467/37996573467@N01_identity_1@523734339_0/09.jpg,"[912, 912, 462]"
7997397/7997397@N08_identity_1@2871660670_0/09.jpg,7997397/7997397@N08_identity_1@11626990403_0/09.jpg,75486377/75486377@N00_identity_2@2425707588_0/09.jpg,"[694, 694, 638]"
28196170/28196170@N02_identity_0@4926477631_0/09.jpg,28196170/28196170@N02_identity_1@8150068612_0/09.jpg,65514268/65514268@N00_identity_1@6352582119_2/09.jpg,"[388, 388, 540]"
24133132/24133132@N04_identity_1@4334787886_0/09.jpg,24133132/24133132@N04_identity_1@2520803329_0/09.jpg,25389244/25389244@N00_identity_1@177874191_0/09.jpg,"[287, 287, 323]"
76106449/76106449@N00_identity_0@195805626_1/09.jpg,76106449/76106449@N00_identity_0@4015111630_0/09.jpg,10992524/10992524@N00_identity_2@295929305_1/09.jpg,"[645, 645, 32]"
79704473/79704473@N00_identity_0@6680806361_0/09.jpg,79704473/79704473@N00_identity_0@7099768725_0/09.jpg,26537856/26537856@N03_identity_1@2613044873_0/09.jpg,"[689, 689, 350]"
28196170/28196170@N02_identity_1@5662296691_0/09.jpg,28196170/28196170@N02_identity_1@4880856175_0/09.jpg,62498572/62498572@N00_identity_1@3665089239_1/09.jpg,"[388, 388, 504]"
21444820/21444820@N02_identity_3@2271361361_1/09.jpg,21444820/21444820@N02_identity_3@7750759132_0/09.jpg,60769957/60769957@N00_identity_11@4548354574_1/09.jpg,"[219, 219, 473]"
68169092/68169092@N06_identity_14@7070258185_1/09.jpg,68169092/68169092@N06_identity_14@7070213899_1/09.jpg,31109705/31109705@N00_identity_3@1246584034_0/09.jpg,"[576, 576, 438]"
87652690/87652690@N00_identity_3@140549749_1/09.jpg,87652690/87652690@N00_identity_3@11675180546_0/09.jpg,24232779/24232779@N00_identity_45@6255899890_0/09.jpg,"[822, 822, 289]"
28196170/28196170@N02_identity_0@6098715693_0/09.jpg,28196170/28196170@N02_identity_0@5663740947_0/09.jpg,11309379/11309379@N00_identity_40@3522007322_1/09.jpg,"[388, 388, 41]"
9860698/9860698@N03_identity_0@1479337804_1/09.jpg,9860698/9860698@N03_identity_0@1414905206_0/09.jpg,68026119/68026119@N00_identity_12@5871113653_0/09.jpg,"[977, 977, 572]"
87652690/87652690@N00_identity_3@142466816_1/09.jpg,87652690/87652690@N00_identity_3@13864332265_0/09.jpg,25187865/25187865@N04_identity_6@6163833986_3/09.jpg,"[822, 822, 318]"
87652690/87652690@N00_identity_3@8340393024_0/09.jpg,87652690/87652690@N00_identity_3@11675302986_0/09.jpg,21601583/21601583@N04_identity_0@2435723021_0/09.jpg,"[822, 822, 222]"
87652690/87652690@N00_identity_3@142466815_1/09.jpg,87652690/87652690@N00_identity_3@9269043490_0/09.jpg,76585510/76585510@N00_identity_5@950979451_2/09.jpg,"[822, 822, 650]"
76529721/76529721@N00_identity_2@3815678235_1/09.jpg,76529721/76529721@N00_identity_2@2826720420_0/09.jpg,75312712/75312712@N00_identity_15@5770681690_6/09.jpg,"[649, 649, 637]"
28196170/28196170@N02_identity_1@7012317971_0/09.jpg,28196170/28196170@N02_identity_1@6118831662_0/09.jpg,25142355/25142355@N03_identity_40@3173504337_1/09.jpg,"[388, 388, 315]"
28196170/28196170@N02_identity_0@5055302787_0/09.jpg,28196170/28196170@N02_identity_1@6098816437_0/09.jpg,36521981324/36521981324@N01_identity_1@3887395720_0/09.jpg,"[388, 388, 460]"
87542849/87542849@N00_identity_3@7787078794_2/09.jpg,87542849/87542849@N00_identity_3@2123852646_0/09.jpg,16458183/16458183@N00_identity_0@6504021421_0/09.jpg,"[819, 819, 155]"
25925793/25925793@N00_identity_2@5602737392_0/09.jpg,25925793/25925793@N00_identity_2@3230593727_0/09.jpg,26192761/26192761@N06_identity_1@4606347180_0/09.jpg,"[339, 339, 345]"
21857625/21857625@N06_identity_10@4700009965_6/09.jpg,21857625/21857625@N06_identity_10@5093647044_1/09.jpg,19701161/19701161@N00_identity_14@3029419683_1/09.jpg,"[225, 225, 188]"
28196170/28196170@N02_identity_1@6117378894_0/09.jpg,28196170/28196170@N02_identity_1@4881449854_0/09.jpg,98106291/98106291@N00_identity_1@2154321675_3/09.jpg,"[388, 388, 965]"
87652690/87652690@N00_identity_3@9106042991_1/09.jpg,87652690/87652690@N00_identity_3@2586299833_1/09.jpg,85002895/85002895@N00_identity_3@5031191626_4/09.jpg,"[822, 822, 787]"
28196170/28196170@N02_identity_1@4878633615_0/09.jpg,28196170/28196170@N02_identity_0@5664268974_1/09.jpg,63131831/63131831@N00_identity_20@5121742739_0/09.jpg,"[388, 388, 512]"
81295529/81295529@N00_identity_3@8143292005_0/09.jpg,81295529/81295529@N00_identity_5@5293798002_0/09.jpg,24599800/24599800@N07_identity_2@2328469865_0/09.jpg,"[720, 720, 303]"
27215664/27215664@N00_identity_1@2690923816_0/09.jpg,27215664/27215664@N00_identity_1@2727535929_0/09.jpg,19777176/19777176@N00_identity_0@2498531626_0/09.jpg,"[362, 362, 190]"
16652278/16652278@N00_identity_2@2091128727_0/09.jpg,16652278/16652278@N00_identity_2@633683617_1/09.jpg,21444820/21444820@N02_identity_3@6738598747_0/09.jpg,"[157, 157, 219]"
14103785/14103785@N00_identity_1@3420142517_0/09.jpg,14103785/14103785@N00_identity_1@3737414126_0/09.jpg,8101189/8101189@N07_identity_0@3356842934_6/09.jpg,"[108, 108, 717]"
20209085/20209085@N00_identity_2@6596025615_1/09.jpg,20209085/20209085@N00_identity_2@8604158008_0/09.jpg,66762699/66762699@N00_identity_8@3528612068_0/09.jpg,"[195, 195, 557]"
7997397/7997397@N08_identity_1@4482269251_0/09.jpg,7997397/7997397@N08_identity_1@2704190911_0/09.jpg,8123170/8123170@N06_identity_1@6277677443_11/09.jpg,"[694, 694, 719]"
87652690/87652690@N00_identity_3@11462086565_0/09.jpg,87652690/87652690@N00_identity_3@11666770436_0/09.jpg,14239007/14239007@N00_identity_15@5775009267_0/09.jpg,"[822, 822, 111]"
24133132/24133132@N04_identity_1@3051441923_0/09.jpg,24133132/24133132@N04_identity_1@3319974964_0/09.jpg,35034349172/35034349172@N01_identity_9@5310537125_2/09.jpg,"[287, 287, 452]"
67011297/67011297@N07_identity_2@8473733185_0/09.jpg,67011297/67011297@N07_identity_2@8671773682_0/09.jpg,34427466731/34427466731@N01_identity_0@134453772_1/09.jpg,"[559, 559, 449]"
87652690/87652690@N00_identity_3@11665973965_1/09.jpg,87652690/87652690@N00_identity_3@13878656865_0/09.jpg,67794608/67794608@N00_identity_1@5649294724_1/09.jpg,"[822, 822, 567]"
24133132/24133132@N04_identity_1@2520771207_0/09.jpg,24133132/24133132@N04_identity_1@2331649108_0/09.jpg,83733325/83733325@N00_identity_2@7595269182_3/09.jpg,"[287, 287, 769]"
31121311/31121311@N06_identity_0@7368785738_0/09.jpg,31121311/31121311@N06_identity_0@5555848555_0/09.jpg,14564599/14564599@N00_identity_0@312774504_0/09.jpg,"[440, 440, 121]"
12999139/12999139@N00_identity_0@5349398015_0/09.jpg,12999139/12999139@N00_identity_0@5367029602_0/09.jpg,30974104/30974104@N00_identity_0@5785565209_0/09.jpg,"[88, 88, 435]"
28196170/28196170@N02_identity_1@6100121896_0/09.jpg,28196170/28196170@N02_identity_1@4882256499_0/09.jpg,27215664/27215664@N00_identity_1@3971090151_0/09.jpg,"[388, 388, 362]"
88364173/88364173@N00_identity_0@10628761466_1/09.jpg,88364173/88364173@N00_identity_0@9308650037_0/09.jpg,98894117/98894117@N00_identity_1@2365114032_0/09.jpg,"[829, 829, 982]"
67011297/67011297@N07_identity_2@8071388744_0/09.jpg,67011297/67011297@N07_identity_2@8267160854_7/09.jpg,14468234/14468234@N03_identity_0@7641803720_0/09.jpg,"[559, 559, 116]"
31121311/31121311@N06_identity_0@8651079881_0/09.jpg,31121311/31121311@N06_identity_0@7368785738_0/09.jpg,20537795/20537795@N00_identity_6@4526817926_3/09.jpg,"[440, 440, 199]"
28196170/28196170@N02_identity_1@7010367551_0/09.jpg,28196170/28196170@N02_identity_0@4882362059_0/09.jpg,30182398/30182398@N00_identity_0@2892163173_6/09.jpg,"[388, 388, 421]"
10700761/10700761@N08_identity_1@3999495119_0/09.jpg,10700761/10700761@N08_identity_1@2857977719_1/09.jpg,90802476/90802476@N00_identity_3@3819704572_0/09.jpg,"[26, 26, 864]"
16652278/16652278@N00_identity_2@3969747479_0/09.jpg,16652278/16652278@N00_identity_2@513522553_0/09.jpg,10992524/10992524@N00_identity_2@304925348_1/09.jpg,"[157, 157, 32]"
81295529/81295529@N00_identity_5@4614109906_0/09.jpg,81295529/81295529@N00_identity_5@6013252096_0/09.jpg,22192707/22192707@N06_identity_4@12426457574_19/09.jpg,"[720, 720, 234]"
73621375/73621375@N00_identity_0@4663825551_0/09.jpg,73621375/73621375@N00_identity_0@3192094925_0/09.jpg,90802476/90802476@N00_identity_3@2196245074_0/09.jpg,"[624, 624, 864]"
31121311/31121311@N06_identity_0@5803348534_0/09.jpg,31121311/31121311@N06_identity_0@6544576357_1/09.jpg,27241475/27241475@N06_identity_0@4342666951_0/09.jpg,"[440, 440, 364]"
18088426/18088426@N00_identity_0@4556872324_0/09.jpg,18088426/18088426@N00_identity_0@4555936575_0/09.jpg,36521981324/36521981324@N01_identity_1@3906406156_0/09.jpg,"[173, 173, 460]"
14468234/14468234@N03_identity_0@9275091971_0/09.jpg,14468234/14468234@N03_identity_0@4718039374_0/09.jpg,98153629/98153629@N00_identity_0@2152796120_0/09.jpg,"[116, 116, 966]"
72675636/72675636@N00_identity_1@26834152_0/09.jpg,72675636/72675636@N00_identity_1@83952749_0/09.jpg,10700761/10700761@N08_identity_1@3993991305_0/09.jpg,"[615, 615, 26]"
25925793/25925793@N00_identity_2@3675171836_5/09.jpg,25925793/25925793@N00_identity_2@3316343894_2/09.jpg,13083246/13083246@N03_identity_1@4767361591_1/09.jpg,"[339, 339, 90]"
87652690/87652690@N00_identity_3@4596172638_0/09.jpg,87652690/87652690@N00_identity_3@4168503123_0/09.jpg,84905000/84905000@N00_identity_1@961300711_1/09.jpg,"[822, 822, 783]"
87652690/87652690@N00_identity_3@11674329605_0/09.jpg,87652690/87652690@N00_identity_3@2241136071_1/09.jpg,21975603/21975603@N00_identity_3@4776022206_0/09.jpg,"[822, 822, 226]"
